cod_ncm,hscode,cod_pais_origem,urf_cod,via_transp_cod,sgl_uf_import,city_cod,cidade_import,combinacao_202405
85414290,8541,160,0817800,01,SP,3405708,BARUERI,0
87085099,8708,160,0817800,01,SP,3409205,CAJAMAR,1
85176294,8517,160,0927700,01,RS,4304606,CANOAS,0
29419069,2941,160,0817600,04,SP,3450308,SAO PAULO,0
29332925,2933,160,0817600,04,SP,3424303,JABOTICABAL,0
85176262,8517,160,0817700,04,SP,3418800,GUARULHOS,0
85414032,8541,160,0817800,01,SP,3430607,MOGI DAS CRUZES,0
29151100,2915,160,0917800,01,RS,4311809,MARAU,0
29151210,2915,160,1017700,01,RS,4301602,BAGE,0
90189099,9018,160,0817600,04,SP,3440002,POMPEIA,0
85413019,8541,160,0817700,04,SP,3443402,RIBEIRAO PRETO,0
85414121,8541,160,0817700,04,MG,3151800,POCOS DE CALDAS,0
85177029,8517,160,0817800,01,SP,3408504,CACAPAVA,0
29214100,2921,160,0817800,01,RJ,3304201,RESENDE,0
90183190,9018,160,0817700,04,SP,3450308,SAO PAULO,0
29153939,2915,160,0817800,01,SP,3413009,COTIA,0
87087090,8708,160,0817800,01,MG,3107406,BOM DESPACHO,1
85171490,8517,160,0817600,04,SP,3447809,SANTO ANDRE,0
85176241,8517,160,0817800,01,SP,3450308,SAO PAULO,0
87089490,8708,160,0817800,01,SP,3424006,ITUPEVA,1
29222990,2922,160,0817600,04,SP,3450308,SAO PAULO,0
85414121,8541,160,0817600,04,SP,3413801,DIADEMA,1
85177900,8517,160,0617700,04,SP,3450308,SAO PAULO,0
85412920,8541,160,0817800,01,SP,3410609,CARAPICUIBA,0
29339999,2933,160,0817800,01,SP,3436505,PAULINIA,0
29225091,2922,160,0817600,04,SP,3425003,JANDIRA,0
87082992,8708,160,0817600,04,MG,3106200,BELO HORIZONTE,0
85177900,8517,160,0817600,04,RS,4305108,CAXIAS DO SUL,0
29224990,2922,160,0817600,04,SP,3425003,JANDIRA,0
85415900,8541,160,0817600,04,SP,3443402,RIBEIRAO PRETO,0
90189099,9018,160,0817700,04,SP,3424006,ITUPEVA,0
84439929,8443,160,0817700,04,RS,4314902,PORTO ALEGRE,0
85414900,8541,160,0817700,04,MG,3159605,SANTA RITA DO SAPUCAI,0
85416090,8541,160,0817800,01,MG,3159605,SANTA RITA DO SAPUCAI,1
90184920,9018,160,0817600,04,SP,3448708,SAO BERNARDO DO CAMPO,0
85414022,8541,160,0817700,04,SP,3443402,RIBEIRAO PRETO,0
85414121,8541,160,0927800,01,RS,4305108,CAXIAS DO SUL,0
85176241,8517,160,1017801,04,RS,4303103,CACHOEIRINHA,0
84439929,8443,160,0817600,04,MG,3125101,EXTREMA,1
87089481,8708,160,0817800,01,SP,3428502,MAIRIPORA,0
85414300,8541,160,0927800,01,RS,4319901,SAPIRANGA,0
29153939,2915,160,0817600,04,RJ,3304557,RIO DE JANEIRO,0
84439970,8443,160,0817700,04,SP,3452205,SOROCABA,0
85176291,8517,160,0817600,04,MG,3107307,BOCAIUVA,0
29155030,2915,160,0717600,01,SP,3405708,BARUERI,0
87084090,8708,160,0817700,04,SP,3424402,JACAREI,0
85414300,8541,160,0817800,01,SP,3413900,DIVINOLANDIA,0
85414220,8541,160,1017700,01,RS,4305108,CAXIAS DO SUL,0
29334990,2933,160,0817800,01,SP,3450308,SAO PAULO,0
90182010,9018,160,0817700,04,SP,3443402,RIBEIRAO PRETO,0
87089990,8708,160,0927800,01,RS,4313409,NOVO HAMBURGO,0
85414029,8541,160,0817700,04,MG,3125101,EXTREMA,0
87089100,8708,160,0927700,01,MG,3106705,BETIM,0
29336991,2933,160,0817600,04,SP,3436505,PAULINIA,0
85412910,8541,160,1017801,04,RS,4312658,NAO-ME-TOQUE,0
29411020,2941,160,0817800,01,SP,3424709,JAGUARIUNA,1
85414032,8541,160,0927800,01,SP,3422505,ITAPEVI,0
85411021,8541,160,0817800,01,MG,3170701,VARGINHA,0
90189094,9018,160,0817600,04,RS,4307708,ESTEIO,0
29151210,2915,160,1017700,01,RS,4313409,NOVO HAMBURGO,0
85176277,8517,160,0817700,04,SP,3402804,ARACATUBA,0
90181210,9018,160,0717600,01,RJ,3304557,RIO DE JANEIRO,1
85176241,8517,160,0817600,04,RS,4309407,GUAPORE,0
85177900,8517,160,0817600,04,SP,3447809,SANTO ANDRE,0
85414022,8541,160,0817600,04,SP,3448708,SAO BERNARDO DO CAMPO,0
87089300,8708,160,0817600,04,RS,4304606,CANOAS,0
29339959,2933,160,0817600,04,SP,3450308,SAO PAULO,0
87082999,8708,160,0817800,04,MG,3106705,BETIM,0
90183190,9018,160,1017801,04,RS,4314902,PORTO ALEGRE,0
29159029,2915,160,0917800,01,SP,3401152,ALUMINIO,0
85176277,8517,160,0817600,04,SP,3448807,SAO CAETANO DO SUL,0
29156029,2915,160,0817700,04,SP,3413009,COTIA,1
90183219,9018,160,0817800,01,SP,3450308,SAO PAULO,1
29224990,2922,160,0817800,01,SP,3419071,HORTOLANDIA,0
29157039,2915,160,0817600,04,SP,3405708,BARUERI,0
85414122,8541,160,0617700,04,MG,3159605,SANTA RITA DO SAPUCAI,0
87083019,8708,160,1017801,04,RS,4305108,CAXIAS DO SUL,0
85413021,8541,160,0817700,04,RS,4305108,CAXIAS DO SUL,0
84431990,8443,160,0817600,04,RS,4305108,CAXIAS DO SUL,0
85177099,8517,160,0817700,04,SP,3447809,SANTO ANDRE,0
87083090,8708,160,0817800,01,RS,4300604,ALVORADA,0
85413029,8541,160,0817700,04,SP,3405708,BARUERI,0
84433240,8443,160,0717700,04,SP,3456701,VINHEDO,0
29156011,2915,160,0817800,01,SP,3405708,BARUERI,0
29215133,2921,160,0927800,01,RS,4318705,SAO LEOPOLDO,0
87089300,8708,160,0817800,01,SP,3452205,SOROCABA,1
85411011,8541,160,0817800,01,MG,3127701,GOVERNADOR VALADARES,0
87089990,8708,160,0817800,01,SP,3452403,SUMARE,1
85411099,8541,160,0817600,04,SP,3441406,PRESIDENTE PRUDENTE,1
87084080,8708,160,0817600,04,SP,3409205,CAJAMAR,1
87089413,8708,160,0817800,01,SP,3448807,SAO CAETANO DO SUL,0
85414111,8541,160,1017801,04,RS,4302105,BENTO GONCALVES,0
85412199,8541,160,0927700,01,SP,3450308,SAO PAULO,0
85414122,8541,160,0817600,04,SP,3456453,VARGEM GRANDE PAULISTA,0
29225099,2922,160,0717600,01,RJ,3301702,DUQUE DE CAXIAS,0
84439942,8443,160,0817600,04,SP,3405708,BARUERI,0
85176259,8517,160,0717700,04,MG,3131703,ITABIRA,0
85412191,8541,160,0617700,04,MG,3106200,BELO HORIZONTE,0
85411029,8541,160,0817600,04,SP,3424709,JAGUARIUNA,0
85414900,8541,160,1017801,04,RS,4317509,SANTO ANGELO,0
85176272,8517,160,0927800,01,RS,4307005,ERECHIM,0
85414111,8541,160,0817700,04,SP,3429401,MAUA,0
84431990,8443,160,0817800,01,MG,3125101,EXTREMA,1
87089481,8708,160,0817800,01,SP,3426902,LIMEIRA,1
85411011,8541,160,0817800,01,MG,3138203,LAVRAS,0
29339999,2933,160,0817700,04,SP,3422505,ITAPEVI,1
29331990,2933,160,0817700,04,SP,3450308,SAO PAULO,0
29215119,2921,160,0817800,01,SP,3424006,ITUPEVA,0
29335932,2933,160,0817800,01,SP,3413108,CRAVINHOS,0
90185090,9018,160,0817800,01,SP,3448807,SAO CAETANO DO SUL,1
85176241,8517,160,0717700,04,RJ,3303302,NITEROI,0
85176279,8517,160,0817700,04,SP,3430607,MOGI DAS CRUZES,1
85414300,8541,160,0927800,01,RS,4307807,ESTRELA,1
29153100,2915,160,0817700,04,RJ,3304557,RIO DE JANEIRO,0
85412110,8541,160,0817800,01,MG,3127701,GOVERNADOR VALADARES,0
85176241,8517,160,0817800,01,SP,3456206,VALINHOS,0
90181990,9018,160,0817600,04,RJ,3304557,RIO DE JANEIRO,0
90183929,9018,160,0817700,04,SP,3409502,CAMPINAS,0
85176262,8517,160,0817700,04,RS,4314902,PORTO ALEGRE,0
87082999,8708,160,0817700,04,SP,3440606,PORTO FELIZ,1
85177900,8517,160,0717700,04,RJ,3304524,RIO DAS OSTRAS,0
87089910,8708,160,0817800,01,MG,3109600,CACHOEIRA DA PRATA,0
84439990,8443,160,0817700,04,SP,3452205,SOROCABA,1
29159049,2915,160,0817600,04,SP,3413009,COTIA,1
90183929,9018,160,0817700,04,SP,3426902,LIMEIRA,0
29222990,2922,160,0817600,04,SP,3422505,ITAPEVI,0
85414300,8541,160,0517800,01,MG,3170800,VARZEA DA PALMA,0
85176199,8517,160,0817700,04,SP,3450308,SAO PAULO,1
85414122,8541,160,0817700,04,RS,4303905,CAMPO BOM,1
87089300,8708,160,0817800,01,SP,3426902,LIMEIRA,1
29339919,2933,160,0817600,04,SP,3450308,SAO PAULO,0
84433259,8443,160,0927800,01,RS,4314902,PORTO ALEGRE,0
85176259,8517,160,0817700,04,SP,3448807,SAO CAETANO DO SUL,0
29332190,2933,160,0817800,01,SP,3445209,SALTO,0
85411021,8541,160,0817700,04,MG,3125101,EXTREMA,0
90184911,9018,160,0717700,04,RJ,3303906,PETROPOLIS,0
85176239,8517,160,0817700,04,SP,3440606,PORTO FELIZ,0
87082100,8708,160,0817600,04,SP,3404107,ATIBAIA,0
29419099,2941,160,0817600,04,MG,3125101,EXTREMA,0
29419092,2941,160,0927800,01,SP,3422604,ITAPIRA,0
87082994,8708,160,0817800,01,SP,3418800,GUARULHOS,0
85414121,8541,160,0817700,04,RS,4309308,GUAIBA,1
87089482,8708,160,0817800,01,MG,3152501,POUSO ALEGRE,1
84433199,8443,160,0717700,04,RJ,3302254,ITATIAIA,0
85412920,8541,160,0817600,04,SP,3413801,DIADEMA,0
90183910,9018,160,0817700,04,MG,3118601,CONTAGEM,0
85171830,8517,160,0717700,04,RJ,3304557,RIO DE JANEIRO,0
85411031,8541,160,0817700,04,SP,3454102,TAUBATE,0
85176254,8517,160,1010252,07,RS,4322400,URUGUAIANA,0
29156019,2915,160,0517800,01,SP,3413009,COTIA,0
85414300,8541,160,1017700,01,RS,4313904,PANAMBI,0
85411019,8541,160,0817600,04,SP,3400808,ALFREDO MARCONDES,0
87082919,8708,160,0927700,01,MG,3106200,BELO HORIZONTE,0
85177099,8517,160,0717600,01,RJ,3304557,RIO DE JANEIRO,0
84439923,8443,160,0717600,01,RJ,3305505,SAQUAREMA,0
85411022,8541,160,0817800,01,SP,3405708,BARUERI,0
29339919,2933,160,0817600,04,SP,3456206,VALINHOS,0
29339919,2933,160,0817800,01,SP,3450308,SAO PAULO,0
87089200,8708,160,0817800,01,RS,4307005,ERECHIM,0
87082913,8708,160,0817800,01,SP,3448807,SAO CAETANO DO SUL,0
84433114,8443,160,0817700,04,SP,3452205,SOROCABA,0
85411099,8541,160,0817600,04,SP,3406003,BAURU,1
85416090,8541,160,0817800,01,SP,3450308,SAO PAULO,1
29151100,2915,160,0817800,01,SP,3423404,ITATIBA,0
87083011,8708,160,0817600,04,SP,3450308,SAO PAULO,0
85176239,8517,160,0817800,01,SP,3448708,SAO BERNARDO DO CAMPO,0
87089910,8708,160,0817800,01,SP,3452502,SUZANO,0
90189029,9018,160,0817800,01,MG,3118601,CONTAGEM,0
84433299,8443,160,0817700,04,SP,3424709,JAGUARIUNA,0
87082999,8708,160,0817600,04,SP,3446603,SANTA FE DO SUL,0
29332190,2933,160,0817600,04,SP,3452205,SOROCABA,0
90183119,9018,160,0817800,01,SP,3448500,SANTOS,0
29224961,2922,160,0817600,04,MG,3154606,RIBEIRAO DAS NEVES,0
85411039,8541,160,0817700,04,SP,3436505,PAULINIA,0
85414290,8541,160,0817600,04,SP,3406003,BAURU,0
84439922,8443,160,0817700,04,SP,3434401,OSASCO,0
90189010,9018,160,0817800,01,SP,3449805,SAO JOSE DO RIO PRETO,0
85176299,8517,160,0817700,04,SP,3424709,JAGUARIUNA,0
29222911,2922,160,0817600,04,SP,3413009,COTIA,0
29211999,2921,160,0817800,01,SP,3447809,SANTO ANDRE,0
90183929,9018,160,0817800,01,SP,3436505,PAULINIA,0
84433199,8443,160,0817800,01,SP,3405708,BARUERI,0
84433115,8443,160,0717700,04,RJ,3302254,ITATIAIA,0
85176279,8517,160,0817600,04,SP,3405708,BARUERI,0
85414121,8541,160,1017700,01,RS,4304804,CARLOS BARBOSA,0
85415900,8541,160,0817700,04,SP,3436505,PAULINIA,0
90189096,9018,160,0817800,01,SP,3405708,BARUERI,0
87087090,8708,160,0817700,04,SP,3443402,RIBEIRAO PRETO,0
85176259,8517,160,0817800,01,RS,4314902,PORTO ALEGRE,0
84439990,8443,160,0817800,01,MG,3106200,BELO HORIZONTE,0
29336929,2933,160,0817800,01,SP,3424709,JAGUARIUNA,0
29335919,2933,160,0817600,04,SP,3443402,RIBEIRAO PRETO,0
87082919,8708,160,0817800,01,SP,3423404,ITATIBA,1
87089990,8708,160,0817600,04,MG,3106309,BELO ORIENTE,0
84439980,8443,160,0817700,04,RJ,3302254,ITATIAIA,0
87082993,8708,160,0817800,01,MG,3138302,LEANDRO FERREIRA,0
29333921,2933,160,0817700,04,SP,3424105,ITUVERAVA,0
29153910,2915,160,1017700,01,RS,4314902,PORTO ALEGRE,0
85176254,8517,160,0817600,04,SP,3452205,SOROCABA,0
87089300,8708,160,0817800,01,SP,3427207,LORENA,0
87087010,8708,160,0817800,01,SP,3425904,JUNDIAI,0
85176234,8517,160,0817600,04,SP,3450308,SAO PAULO,1
29336999,2933,160,0817800,01,MG,3169307,TRES CORACOES,0
85414121,8541,160,0817700,04,SP,3413801,DIADEMA,1
85411019,8541,160,0817700,04,MG,3106200,BELO HORIZONTE,0
85414300,8541,160,0927800,01,RS,4318903,SAO LUIZ GONZAGA,1
85411029,8541,160,0817800,01,SP,3447809,SANTO ANDRE,0
85176294,8517,160,0817800,01,SP,3415103,EMBU-GUACU,0
90183921,9018,160,0817700,04,SP,3419071,HORTOLANDIA,0
85411012,8541,160,0817700,04,RS,4304606,CANOAS,0
85176900,8517,160,0817700,04,MG,3106705,BETIM,1
29224920,2922,160,0817800,01,SP,3447304,SANTANA DE PARNAIBA,0
85416010,8541,160,0817700,04,SP,3419071,HORTOLANDIA,0
90189091,9018,160,0817800,01,SP,3443402,RIBEIRAO PRETO,0
85414018,8541,160,0817800,01,SP,3409502,CAMPINAS,0
90183929,9018,160,0817700,04,SP,3407001,BOITUVA,0
87082919,8708,160,0817700,04,SP,3456206,VALINHOS,0
85176130,8517,160,0817600,04,SP,3413009,COTIA,1
29334911,2933,160,0817700,04,SP,3448906,SAO CARLOS,0
85414022,8541,160,0817700,04,SP,3434401,OSASCO,0
87082991,8708,160,0817800,01,RJ,3304110,PORTO REAL,0
84433191,8443,160,0717600,01,SP,3450308,SAO PAULO,0
87087090,8708,160,0717600,01,MG,3138401,LEOPOLDINA,0
85416090,8541,160,0817700,04,MG,3132404,ITAJUBA,1
87082200,8708,160,0817600,04,SP,3409205,CAJAMAR,1
85176900,8517,160,0817600,04,SP,3452502,SUZANO,0
85414300,8541,160,0717700,04,RJ,3304557,RIO DE JANEIRO,0
85414111,8541,160,0817800,01,MG,3125101,EXTREMA,0
85412920,8541,160,0817600,04,SP,3436703,PEDERNEIRAS,0
85416010,8541,160,0717700,04,RJ,3304557,RIO DE JANEIRO,0
87087090,8708,160,0927700,01,RS,4314902,PORTO ALEGRE,0
85176259,8517,160,0717700,04,RJ,3305000,SAO JOAO DA BARRA,0
29159022,2915,160,0817800,01,SP,3424006,ITUPEVA,0
85414900,8541,160,0817600,04,SP,3424402,JACAREI,0
29339959,2933,160,0817700,04,SP,3422505,ITAPEVI,0
85411032,8541,160,0617700,04,MG,3167202,SETE LAGOAS,0
87089300,8708,160,0817800,01,SP,3449904,SAO JOSE DOS CAMPOS,0
85177190,8517,160,0817800,01,SP,3406508,BIRIGUI,0
87083019,8708,160,0817800,01,SP,3409205,CAJAMAR,1
85414900,8541,160,0817600,04,SP,3441406,PRESIDENTE PRUDENTE,1
85414121,8541,160,0817600,04,SP,3418800,GUARULHOS,1
29336999,2933,160,0817700,04,SP,3436505,PAULINIA,0
87089990,8708,160,0817600,04,SP,3425201,JARINU,1
29223990,2922,160,0817600,04,SP,3413009,COTIA,1
85411021,8541,160,0817700,04,SP,3448708,SAO BERNARDO DO CAMPO,1
29419039,2941,160,0817600,04,SP,3415103,EMBU-GUACU,0
85176259,8517,160,0817600,04,MG,3106705,BETIM,0
85411021,8541,160,0817800,01,SP,3456206,VALINHOS,0
29221999,2922,160,0817800,01,SP,3413108,CRAVINHOS,0
85177190,8517,160,0817600,04,MG,3125101,EXTREMA,0
84433221,8443,160,0617700,04,MG,3106200,BELO HORIZONTE,0
85414121,8541,160,0817600,04,MG,3106705,BETIM,0
85411019,8541,160,0817800,01,SP,3429302,MATAO,0
87089483,8708,160,0717600,01,MG,3106200,BELO HORIZONTE,0
29214990,2921,160,0817600,04,SP,3418800,GUARULHOS,0
85171410,8517,160,0717600,01,RJ,3304557,RIO DE JANEIRO,0
85177099,8517,160,0817700,04,SP,3454102,TAUBATE,0
85412120,8541,160,0817600,04,SP,3454102,TAUBATE,0
85411012,8541,160,0817700,04,SP,3443303,RIBEIRAO PIRES,0
87083090,8708,160,0817800,01,SP,3424303,JABOTICABAL,0
87088000,8708,160,0817800,01,SP,3443402,RIBEIRAO PRETO,0
87084090,8708,160,1010351,07,SP,3450308,SAO PAULO,0
85414290,8541,160,0817700,04,SP,3413801,DIADEMA,0
85416010,8541,160,0717700,04,RJ,3304904,SAO GONCALO,0
85177110,8517,160,0817700,04,SP,3449904,SAO JOSE DOS CAMPOS,0
85414290,8541,160,0817600,04,SP,3456701,VINHEDO,1
85412920,8541,160,0817700,04,SP,3440705,PORTO FERREIRA,1
85412920,8541,160,0617700,04,MG,3167202,SETE LAGOAS,0
85176241,8517,160,0417901,04,SP,3405708,BARUERI,1
29333929,2933,160,0817800,01,MG,3170107,UBERABA,0
85414300,8541,160,0927800,01,MG,3118601,CONTAGEM,0
29337990,2933,160,0817800,01,SP,3415004,EMBU,0
87089100,8708,160,0817800,01,SP,3423107,ITAQUAQUECETUBA,0
85411022,8541,160,0717600,04,RS,4303103,CACHOEIRINHA,0
84433115,8443,160,0817800,01,RJ,3302254,ITATIAIA,0
85177091,8517,160,0817800,01,SP,3408504,CACAPAVA,0
90183929,9018,160,0817600,04,SP,3423404,ITATIBA,0
85413029,8541,160,0817800,01,MG,3133600,ITAPEVA,0
85177900,8517,160,0817800,01,SP,3447809,SANTO ANDRE,1
85176259,8517,160,0617700,04,MG,3106705,BETIM,1
87089510,8708,160,0817800,01,SP,3424402,JACAREI,0
87083090,8708,160,0817800,01,SP,3448500,SANTOS,1
87083090,8708,160,0817800,01,SP,3452403,SUMARE,1
90183929,9018,160,0817700,04,SP,3405708,BARUERI,0
85413019,8541,160,0817600,04,SP,3418800,GUARULHOS,0
29224910,2922,160,0927800,01,SP,3452403,SUMARE,0
87088000,8708,160,0817600,04,MG,3138203,LAVRAS,0
29153999,2915,160,0817600,04,SP,3405708,BARUERI,0
85412920,8541,160,0717600,01,RS,4306767,ELDORADO DO SUL,0
85414011,8541,160,0817800,01,MG,3159605,SANTA RITA DO SAPUCAI,0
85176900,8517,160,0817700,04,MG,3170701,VARGINHA,0
29221100,2922,160,0817800,01,RJ,3304201,RESENDE,0
29333999,2933,160,0817600,04,SP,3409502,CAMPINAS,1
87083090,8708,160,1017700,01,RS,4300604,ALVORADA,1
90183929,9018,160,0817600,04,SP,3409502,CAMPINAS,1
90181910,9018,160,0717700,04,SP,3448807,SAO CAETANO DO SUL,0
85411022,8541,160,0817700,04,SP,3420509,INDAIATUBA,0
84439990,8443,160,0817700,04,MG,3125101,EXTREMA,0
84439929,8443,160,0717700,04,RJ,3304557,RIO DE JANEIRO,1
85414122,8541,160,0817700,04,SP,3436505,PAULINIA,0
87089990,8708,160,0817700,04,SP,3429005,MARILIA,0
87082999,8708,160,0717700,04,RJ,3304557,RIO DE JANEIRO,0
84439970,8443,160,0817600,04,SP,3422505,ITAPEVI,0
87084090,8708,160,1017700,01,RS,4313300,NOVA PRATA,0
29333922,2933,160,0817600,04,SP,3450308,SAO PAULO,0
85176259,8517,160,0617700,04,MG,3125101,EXTREMA,0
29159090,2915,160,0817700,04,SP,3454102,TAUBATE,0
29156019,2915,160,0717700,04,RJ,3304557,RIO DE JANEIRO,0
85177900,8517,160,0717700,04,RJ,3304201,RESENDE,0
85414111,8541,160,0817700,04,SP,3454102,TAUBATE,0
87088000,8708,160,0817600,04,SP,3418800,GUARULHOS,1
29225039,2922,160,0817600,04,SP,3402903,ARACOIABA DA SERRA,0
87082911,8708,160,0817800,01,MG,3152501,POUSO ALEGRE,0
85413029,8541,160,0817800,01,SP,3433403,NOVA ODESSA,0
85176241,8517,160,0817700,04,SP,3443402,RIBEIRAO PRETO,0
87089100,8708,160,0817600,04,SP,3456701,VINHEDO,0
87087090,8708,160,0817800,01,RJ,3304201,RESENDE,0
87089510,8708,160,0817700,04,SP,3448807,SAO CAETANO DO SUL,0
84439990,8443,160,0717600,01,RJ,3304557,RIO DE JANEIRO,0
90184999,9018,160,0717600,01,RJ,3303906,PETROPOLIS,0
87082993,8708,160,0817600,04,SP,3434401,OSASCO,0
87087090,8708,160,0717600,01,MG,3106705,BETIM,0
85411099,8541,160,0817600,04,SP,3409502,CAMPINAS,1
85171300,8517,160,0817700,04,SP,3419071,HORTOLANDIA,0
90181910,9018,160,0817800,01,MG,3106200,BELO HORIZONTE,0
90189099,9018,160,0817600,04,MG,3106200,BELO HORIZONTE,0
85176259,8517,160,0817700,04,SP,3423404,ITATIBA,1
85416010,8541,160,0817700,04,SP,3454102,TAUBATE,1
85411021,8541,160,0617700,04,MG,3167202,SETE LAGOAS,0
87084090,8708,160,0817600,04,SP,3448807,SAO CAETANO DO SUL,0
85411091,8541,160,0817600,04,RS,4305108,CAXIAS DO SUL,0
87082919,8708,160,0817600,04,SP,3409502,CAMPINAS,0
87089990,8708,160,0817800,01,SP,3429005,MARILIA,0
87082999,8708,160,0817800,01,MG,3167202,SETE LAGOAS,0
84433221,8443,160,0927800,01,SP,3431308,MONTE ALTO,0
29333919,2933,160,0817700,04,SP,3438709,PIRACICABA,0
87089100,8708,160,0817800,01,SP,3410203,CAPAO BONITO,0
29156011,2915,160,0817800,01,SP,3450308,SAO PAULO,1
90189094,9018,160,1017801,04,RS,4314902,PORTO ALEGRE,0
87088000,8708,160,0617700,04,MG,3106705,BETIM,0
87082991,8708,160,0817600,04,MG,3152501,POUSO ALEGRE,0
85176291,8517,160,0717600,01,RJ,3304557,RIO DE JANEIRO,0
85176241,8517,160,0817700,04,MG,3159605,SANTA RITA DO SAPUCAI,0
87085080,8708,160,0927700,01,SP,3450308,SAO PAULO,0
85176259,8517,160,0917900,04,SP,3456206,VALINHOS,0
87082993,8708,160,0817600,04,SP,3456503,VARZEA PAULISTA,0
87082999,8708,160,0717600,01,SP,3448906,SAO CARLOS,0
29332929,2933,160,0817600,04,SP,3413009,COTIA,0
29215135,2921,160,0817700,04,SP,3450308,SAO PAULO,0
85412120,8541,160,0817700,04,SP,3452205,SOROCABA,1
29224920,2922,160,0817800,01,SP,3452502,SUZANO,1
85411029,8541,160,0817600,04,SP,3404107,ATIBAIA,0
85176259,8517,160,0817700,04,MG,3118601,CONTAGEM,0
85176294,8517,160,0817700,04,SP,3438709,PIRACICABA,0
85414122,8541,160,0817800,01,RS,4305108,CAXIAS DO SUL,0
29224210,2922,160,0817800,01,SP,3404503,AVARE,1
85176294,8517,160,0817800,01,RS,4304606,CANOAS,0
87089910,8708,160,0817600,04,SP,3452502,SUZANO,0
85414900,8541,160,0817800,01,SP,3413009,COTIA,0
29211999,2921,160,0817800,01,SP,3418800,GUARULHOS,0
87089300,8708,160,0817800,01,SP,3436505,PAULINIA,0
85176272,8517,160,0817600,04,SP,3413801,DIADEMA,0
85176277,8517,160,0817600,04,RJ,3304557,RIO DE JANEIRO,1
29224910,2922,160,0817600,04,MG,3170701,VARGINHA,1
87089100,8708,160,0617700,04,MG,3106200,BELO HORIZONTE,0
87089990,8708,160,0817600,04,SP,3425003,JANDIRA,0
85414122,8541,160,0817800,01,MG,3132404,ITAJUBA,1
87083011,8708,160,0927800,01,RS,4305108,CAXIAS DO SUL,0
29221100,2922,160,0817800,01,SP,3451702,SERTAOZINHO,0
85176252,8517,160,0817800,01,MG,3125101,EXTREMA,0
85412920,8541,160,0717700,04,RJ,3304557,RIO DE JANEIRO,1
85176277,8517,160,0817600,04,SP,3420509,INDAIATUBA,0
29335915,2933,160,0817800,01,SP,3431803,MONTE MOR,1
85176241,8517,160,0817600,04,SP,3454102,TAUBATE,0
85171300,8517,160,0817700,04,SP,3452502,SUZANO,0
87084019,8708,160,0817700,04,SP,3425904,JUNDIAI,0
29224190,2922,160,0817800,01,SP,3426902,LIMEIRA,1
85413021,8541,160,0817800,01,SP,3447809,SANTO ANDRE,0
29333999,2933,160,0817700,04,SP,3422505,ITAPEVI,0
87082992,8708,160,0817800,01,RJ,3302254,ITATIAIA,0
87089529,8708,160,0817800,01,SP,3424402,JACAREI,0
29419031,2941,160,0717600,01,RJ,3304557,RIO DE JANEIRO,0
29336929,2933,160,0817600,04,SP,3413009,COTIA,0
85412920,8541,160,0817800,01,SP,3456701,VINHEDO,0
85413029,8541,160,0817700,04,SP,3452205,SOROCABA,0
84439199,8443,160,0817800,01,RS,4305108,CAXIAS DO SUL,0
85176299,8517,160,0817700,04,SP,3413108,CRAVINHOS,0
87085011,8708,160,0817800,01,SP,3430706,MOGI GUACU,0
84433990,8443,160,0817800,01,SP,3423107,ITAQUAQUECETUBA,0
85411022,8541,160,0817700,04,SP,3449805,SAO JOSE DO RIO PRETO,0
84439929,8443,160,0817600,04,SP,3413801,DIADEMA,0
85171410,8517,160,0817700,04,SP,3405708,BARUERI,0
87082999,8708,160,0717800,01,RJ,3302254,ITATIAIA,0
85411029,8541,160,0717600,01,RJ,3303302,NITEROI,0
85412120,8541,160,0817800,01,SP,3407001,BOITUVA,1
29413031,2941,160,0817700,04,SP,3413009,COTIA,0
29224961,2922,160,0817600,04,MG,3152501,POUSO ALEGRE,0
90189099,9018,160,0817600,04,MG,3152501,POUSO ALEGRE,1
29335929,2933,160,0817700,04,SP,3456206,VALINHOS,0
85412110,8541,160,0817800,01,SP,3447809,SANTO ANDRE,0
85414122,8541,160,0817700,04,SP,3425003,JANDIRA,0
85176299,8517,160,0817800,01,SP,3426902,LIMEIRA,0
90189099,9018,160,0227700,09,SP,3405708,BARUERI,0
85176259,8517,160,0817700,04,MG,3151800,POCOS DE CALDAS,0
87085091,8708,160,0817600,04,SP,3424402,JACAREI,0
84439949,8443,160,0817800,01,RJ,3303500,NOVA IGUACU,0
85176259,8517,160,0817700,04,RS,4313508,OSORIO,0
85176900,8517,160,0817700,04,SP,3448708,SAO BERNARDO DO CAMPO,0
84433252,8443,160,0817600,04,RJ,3302205,ITAPERUNA,0
87089411,8708,160,0817700,04,SP,3420509,INDAIATUBA,0
85416010,8541,160,0617700,04,MG,3107307,BOCAIUVA,0
85411021,8541,160,0817600,04,MG,3170701,VARGINHA,0
85411022,8541,160,0817800,01,SP,3436505,PAULINIA,0
87084080,8708,160,0817600,04,SP,3450308,SAO PAULO,1
85412920,8541,160,0817800,01,MG,3106705,BETIM,0
84439199,8443,160,0817700,04,SP,3409502,CAMPINAS,0
85414122,8541,160,0817700,04,SP,3438709,PIRACICABA,0
87089990,8708,160,0927700,01,RS,4314423,PICADA CAFE,0
85411019,8541,160,0817700,04,RS,4307005,ERECHIM,1
84439932,8443,160,0817600,04,SP,3422505,ITAPEVI,1
29159021,2915,160,1017700,01,RS,4319505,SAO SEBASTIAO DO CAI,0
